Season,Race,Driver,Team,Grid,Position,MeanLapTime,AirTemp,TrackTemp,Humidity,Rainfall,NumPitStops,PitStopLaps,PitCompounds,AvgPitStopDuration
2023,Spanish Grand Prix,PIA,McLaren,9.0,13.0,0 days 00:01:21.264846153,22.674025974025977,33.838961038961045,63.077922077922075,False,0,,,
2023,Spanish Grand Prix,DEV,AlphaTauri,14.0,14.0,0 days 00:01:21.281030769,22.674025974025977,33.838961038961045,63.077922077922075,False,0,,,
2023,Spanish Grand Prix,HUL,Haas F1 Team,7.0,15.0,0 days 00:01:21.465184615,22.674025974025977,33.838961038961045,63.077922077922075,False,0,,,
2023,Spanish Grand Prix,ALB,Williams,18.0,16.0,0 days 00:01:21.625353846,22.674025974025977,33.838961038961045,63.077922077922075,False,0,,,
2023,Spanish Grand Prix,NOR,McLaren,3.0,17.0,0 days 00:01:21.666615384,22.674025974025977,33.838961038961045,63.077922077922075,False,0,,,
2023,Spanish Grand Prix,MAG,Haas F1 Team,17.0,18.0,0 days 00:01:21.784923076,22.674025974025977,33.838961038961045,63.077922077922075,False,0,,,
2023,Spanish Grand Prix,BOT,Alfa Romeo,16.0,19.0,0 days 00:01:21.967430769,22.674025974025977,33.838961038961045,63.077922077922075,False,0,,,
2023,Spanish Grand Prix,SAR,Williams,20.0,20.0,0 days 00:01:21.994107692,22.674025974025977,33.838961038961045,63.077922077922075,False,0,,,
2023,Canadian Grand Prix,VER,Red Bull Racing,1.0,1.0,0 days 00:01:20.547828571,18.530246913580246,30.593209876543206,63.901234567901234,False,0,,,
2023,Canadian Grand Prix,GAS,Alpine,15.0,12.0,0 days 00:01:21.479957142,18.530246913580246,30.593209876543206,63.901234567901234,False,0,,,
2023,Canadian Grand Prix,PER,Red Bull Racing,12.0,6.0,0 days 00:01:21.276800,18.530246913580246,30.593209876543206,63.901234567901234,False,0,,,
2023,Canadian Grand Prix,ALO,Aston Martin,2.0,2.0,0 days 00:01:20.684542857,18.530246913580246,30.593209876543206,63.901234567901234,False,0,,,
2023,Canadian Grand Prix,LEC,Ferrari,10.0,4.0,0 days 00:01:20.814228571,18.530246913580246,30.593209876543206,63.901234567901234,False,0,,,
2023,Canadian Grand Prix,STR,Aston Martin,16.0,9.0,0 days 00:01:21.467857142,18.530246913580246,30.593209876543206,63.901234567901234,False,0,,,
2023,Canadian Grand Prix,SAR,Williams,18.0,20.0,0 days 00:01:21.678666666,18.530246913580246,30.593209876543206,63.901234567901234,False,0,,,
2023,Canadian Grand Prix,MAG,Haas F1 Team,13.0,17.0,0 days 00:01:22.733434782,18.530246913580246,30.593209876543206,63.901234567901234,False,0,,,
2023,Canadian Grand Prix,DEV,AlphaTauri,17.0,18.0,0 days 00:01:22.801666666,18.530246913580246,30.593209876543206,63.901234567901234,False,0,,,
2023,Canadian Grand Prix,TSU,AlphaTauri,19.0,14.0,0 days 00:01:21.596728571,18.530246913580246,30.593209876543206,63.901234567901234,False,0,,,
2023,Canadian Grand Prix,ALB,Williams,9.0,7.0,0 days 00:01:21.416585714,18.530246913580246,30.593209876543206,63.901234567901234,False,0,,,
2023,Canadian Grand Prix,ZHO,Alfa Romeo,20.0,16.0,0 days 00:01:21.967028985,18.530246913580246,30.593209876543206,63.901234567901234,False,0,,,
2023,Canadian Grand Prix,HUL,Haas F1 Team,5.0,15.0,0 days 00:01:21.960739130,18.530246913580246,30.593209876543206,63.901234567901234,False,0,,,
2023,Canadian Grand Prix,OCO,Alpine,6.0,8.0,0 days 00:01:21.429142857,18.530246913580246,30.593209876543206,63.901234567901234,False,0,,,
2023,Canadian Grand Prix,NOR,McLaren,7.0,13.0,0 days 00:01:21.453014285,18.530246913580246,30.593209876543206,63.901234567901234,False,0,,,
2023,Canadian Grand Prix,HAM,Mercedes,3.0,3.0,0 days 00:01:20.750228571,18.530246913580246,30.593209876543206,63.901234567901234,False,0,,,
2023,Canadian Grand Prix,SAI,Ferrari,11.0,5.0,0 days 00:01:20.855542857,18.530246913580246,30.593209876543206,63.901234567901234,False,0,,,
2023,Canadian Grand Prix,RUS,Mercedes,4.0,19.0,0 days 00:01:20.179846153,18.530246913580246,30.593209876543206,63.901234567901234,False,0,,,
2023,Canadian Grand Prix,BOT,Alfa Romeo,14.0,10.0,0 days 00:01:21.468285714,18.530246913580246,30.593209876543206,63.901234567901234,False,0,,,
2023,Canadian Grand Prix,PIA,McLaren,8.0,11.0,0 days 00:01:21.477842857,18.530246913580246,30.593209876543206,63.901234567901234,False,0,,,
2023,Austrian Grand Prix,VER,Red Bull Racing,1.0,1.0,0 days 00:01:12.304323943,22.398039215686275,32.05424836601307,52.04575163398693,True,0,,,
2023,Austrian Grand Prix,GAS,Alpine,9.0,10.0,0 days 00:01:13.116535211,22.398039215686275,32.05424836601307,52.04575163398693,True,0,,,
2023,Austrian Grand Prix,PER,Red Bull Racing,15.0,3.0,0 days 00:01:12.546408450,22.398039215686275,32.05424836601307,52.04575163398693,True,0,,,
2023,Austrian Grand Prix,ALO,Aston Martin,7.0,5.0,0 days 00:01:12.731323943,22.398039215686275,32.05424836601307,52.04575163398693,True,0,,,
2023,Austrian Grand Prix,LEC,Ferrari,2.0,2.0,0 days 00:01:12.376929577,22.398039215686275,32.05424836601307,52.04575163398693,True,0,,,
2023,Austrian Grand Prix,STR,Aston Martin,6.0,9.0,0 days 00:01:13.135915492,22.398039215686275,32.05424836601307,52.04575163398693,True,0,,,
2023,Austrian Grand Prix,SAR,Williams,18.0,13.0,0 days 00:01:13.571300,22.398039215686275,32.05424836601307,52.04575163398693,True,0,,,
2023,Austrian Grand Prix,MAG,Haas F1 Team,19.0,18.0,0 days 00:01:14.020000,22.398039215686275,32.05424836601307,52.04575163398693,True,0,,,
2023,Austrian Grand Prix,DEV,AlphaTauri,20.0,17.0,0 days 00:01:13.761571428,22.398039215686275,32.05424836601307,52.04575163398693,True,0,,,
2023,Austrian Grand Prix,TSU,AlphaTauri,16.0,19.0,0 days 00:01:13.978285714,22.398039215686275,32.05424836601307,52.04575163398693,True,0,,,
2023,Austrian Grand Prix,ALB,Williams,10.0,11.0,0 days 00:01:13.286957746,22.398039215686275,32.05424836601307,52.04575163398693,True,0,,,
2023,Austrian Grand Prix,ZHO,Alfa Romeo,17.0,12.0,0 days 00:01:13.689142857,22.398039215686275,32.05424836601307,52.04575163398693,True,0,,,
2023,Austrian Grand Prix,HUL,Haas F1 Team,8.0,20.0,0 days 00:01:22.047916666,22.398039215686275,32.05424836601307,52.04575163398693,True,0,,,
2023,Austrian Grand Prix,OCO,Alpine,12.0,14.0,0 days 00:01:13.510671428,22.398039215686275,32.05424836601307,52.04575163398693,True,0,,,
2023,Austrian Grand Prix,NOR,McLaren,4.0,4.0,0 days 00:01:12.675126760,22.398039215686275,32.05424836601307,52.04575163398693,True,0,,,
2023,Austrian Grand Prix,HAM,Mercedes,5.0,8.0,0 days 00:01:12.856380281,22.398039215686275,32.05424836601307,52.04575163398693,True,0,,,
2023,Austrian Grand Prix,SAI,Ferrari,3.0,6.0,0 days 00:01:12.605408450,22.398039215686275,32.05424836601307,52.04575163398693,True,0,,,
2023,Austrian Grand Prix,RUS,Mercedes,11.0,7.0,0 days 00:01:12.986056338,22.398039215686275,32.05424836601307,52.04575163398693,True,0,,,
2023,Austrian Grand Prix,BOT,Alfa Romeo,14.0,15.0,0 days 00:01:13.948342857,22.398039215686275,32.05424836601307,52.04575163398693,True,0,,,
2023,Austrian Grand Prix,PIA,McLaren,13.0,16.0,0 days 00:01:14.002514285,22.398039215686275,32.05424836601307,52.04575163398693,True,0,,,
2023,British Grand Prix,VER,Red Bull Racing,1.0,1.0,0 days 00:01:36.832686274,21.473509933774835,30.94105960264901,56.18543046357616,False,0,,,
2023,British Grand Prix,GAS,Alpine,10.0,18.0,0 days 00:01:39.991288888,21.473509933774835,30.94105960264901,56.18543046357616,False,0,,,
2023,British Grand Prix,PER,Red Bull Racing,15.0,6.0,0 days 00:01:38.650384615,21.473509933774835,30.94105960264901,56.18543046357616,False,0,,,
2023,British Grand Prix,ALO,Aston Martin,9.0,7.0,0 days 00:01:38.733288461,21.473509933774835,30.94105960264901,56.18543046357616,False,0,,,
2023,British Grand Prix,LEC,Ferrari,4.0,9.0,0 days 00:01:38.762057692,21.473509933774835,30.94105960264901,56.18543046357616,False,0,,,
2023,British Grand Prix,STR,Aston Martin,12.0,14.0,0 days 00:01:38.835019230,21.473509933774835,30.94105960264901,56.18543046357616,False,0,,,
2023,British Grand Prix,SAR,Williams,14.0,11.0,0 days 00:01:38.857115384,21.473509933774835,30.94105960264901,56.18543046357616,False,0,,,
2023,British Grand Prix,MAG,Haas F1 Team,19.0,19.0,0 days 00:01:34.706612903,21.473509933774835,30.94105960264901,56.18543046357616,False,0,,,
2023,British Grand Prix,DEV,AlphaTauri,18.0,17.0,0 days 00:01:39.039730769,21.473509933774835,30.94105960264901,56.18543046357616,False,0,,,
2023,British Grand Prix,TSU,AlphaTauri,16.0,16.0,0 days 00:01:39.003134615,21.473509933774835,30.94105960264901,56.18543046357616,False,0,,,
2023,British Grand Prix,ALB,Williams,8.0,8.0,0 days 00:01:38.746461538,21.473509933774835,30.94105960264901,56.18543046357616,False,0,,,
2023,British Grand Prix,ZHO,Alfa Romeo,17.0,15.0,0 days 00:01:38.976115384,21.473509933774835,30.94105960264901,56.18543046357616,False,0,,,
2023,British Grand Prix,HUL,Haas F1 Team,11.0,13.0,0 days 00:01:38.915403846,21.473509933774835,30.94105960264901,56.18543046357616,False,0,,,
2023,British Grand Prix,OCO,Alpine,13.0,20.0,0 days 00:01:35.150111111,21.473509933774835,30.94105960264901,56.18543046357616,False,0,,,
2023,British Grand Prix,NOR,McLaren,2.0,2.0,0 days 00:01:37.163431372,21.473509933774835,30.94105960264901,56.18543046357616,False,0,,,
2023,British Grand Prix,HAM,Mercedes,7.0,3.0,0 days 00:01:37.489686274,21.473509933774835,30.94105960264901,56.18543046357616,False,0,,,
2023,British Grand Prix,SAI,Ferrari,5.0,10.0,0 days 00:01:38.776653846,21.473509933774835,30.94105960264901,56.18543046357616,False,0,,,
2023,British Grand Prix,RUS,Mercedes,6.0,5.0,0 days 00:01:38.618153846,21.473509933774835,30.94105960264901,56.18543046357616,False,0,,,
2023,British Grand Prix,BOT,Alfa Romeo,20.0,12.0,0 days 00:01:38.899384615,21.473509933774835,30.94105960264901,56.18543046357616,False,0,,,
2023,British Grand Prix,PIA,McLaren,3.0,4.0,0 days 00:01:38.552192307,21.473509933774835,30.94105960264901,56.18543046357616,False,0,,,
2023,Hungarian Grand Prix,VER,Red Bull Racing,2.0,1.0,0 days 00:01:24.123342857,28.808536585365857,48.579268292682926,32.80487804878049,False,0,,,
2023,Hungarian Grand Prix,NOR,McLaren,3.0,2.0,0 days 00:01:24.605214285,28.808536585365857,48.579268292682926,32.80487804878049,False,0,,,
2023,Hungarian Grand Prix,PER,Red Bull Racing,9.0,3.0,0 days 00:01:24.660528571,28.808536585365857,48.579268292682926,32.80487804878049,False,0,,,
2023,Hungarian Grand Prix,HAM,Mercedes,1.0,4.0,0 days 00:01:24.682400,28.808536585365857,48.579268292682926,32.80487804878049,False,0,,,
2023,Hungarian Grand Prix,PIA,McLaren,4.0,5.0,0 days 00:01:25.017228571,28.808536585365857,48.579268292682926,32.80487804878049,False,0,,,
2023,Hungarian Grand Prix,RUS,Mercedes,18.0,6.0,0 days 00:01:25.063700,28.808536585365857,48.579268292682926,32.80487804878049,False,0,,,
2023,Hungarian Grand Prix,LEC,Ferrari,6.0,7.0,0 days 00:01:25.056442857,28.808536585365857,48.579268292682926,32.80487804878049,False,0,,,
2023,Hungarian Grand Prix,SAI,Ferrari,11.0,8.0,0 days 00:01:25.138671428,28.808536585365857,48.579268292682926,32.80487804878049,False,0,,,
2023,Hungarian Grand Prix,ALO,Aston Martin,8.0,9.0,0 days 00:01:25.204900,28.808536585365857,48.579268292682926,32.80487804878049,False,0,,,
2023,Hungarian Grand Prix,STR,Aston Martin,14.0,10.0,0 days 00:01:25.554333333,28.808536585365857,48.579268292682926,32.80487804878049,False,0,,,
2023,Hungarian Grand Prix,ALB,Williams,16.0,11.0,0 days 00:01:25.764072463,28.808536585365857,48.579268292682926,32.80487804878049,False,0,,,
2023,Hungarian Grand Prix,BOT,Alfa Romeo,7.0,12.0,0 days 00:01:25.778449275,28.808536585365857,48.579268292682926,32.80487804878049,False,0,,,
2023,Hungarian Grand Prix,RIC,AlphaTauri,13.0,13.0,0 days 00:01:25.867985507,28.808536585365857,48.579268292682926,32.80487804878049,False,0,,,
2023,Hungarian Grand Prix,HUL,Haas F1 Team,10.0,14.0,0 days 00:01:26.085971014,28.808536585365857,48.579268292682926,32.80487804878049,False,0,,,
2023,Hungarian Grand Prix,TSU,AlphaTauri,17.0,15.0,0 days 00:01:26.089521739,28.808536585365857,48.579268292682926,32.80487804878049,False,0,,,
2023,Hungarian Grand Prix,ZHO,Alfa Romeo,5.0,16.0,0 days 00:01:26.219202898,28.808536585365857,48.579268292682926,32.80487804878049,False,0,,,
2023,Hungarian Grand Prix,MAG,Haas F1 Team,19.0,17.0,0 days 00:01:26.536014492,28.808536585365857,48.579268292682926,32.80487804878049,False,0,,,
2023,Hungarian Grand Prix,SAR,Williams,20.0,18.0,0 days 00:01:26.406328358,28.808536585365857,48.579268292682926,32.80487804878049,False,0,,,
2023,Hungarian Grand Prix,OCO,Alpine,12.0,19.0,0 days 00:01:44.073000,28.808536585365857,48.579268292682926,32.80487804878049,False,0,,,
2023,Hungarian Grand Prix,GAS,Alpine,15.0,20.0,0 days 00:02:04.981000,28.808536585365857,48.579268292682926,32.80487804878049,False,0,,,
2023,Belgian Grand Prix,VER,Red Bull Racing,6.0,1.0,0 days 00:01:52.510227272,17.873333333333335,28.24066666666667,61.92666666666667,True,0,,,
2023,Belgian Grand Prix,PER,Red Bull Racing,2.0,2.0,0 days 00:01:53.017159090,17.873333333333335,28.24066666666667,61.92666666666667,True,0,,,
2023,Belgian Grand Prix,LEC,Ferrari,1.0,3.0,0 days 00:01:53.243386363,17.873333333333335,28.24066666666667,61.92666666666667,True,0,,,
2023,Belgian Grand Prix,HAM,Mercedes,3.0,4.0,0 days 00:01:53.639113636,17.873333333333335,28.24066666666667,61.92666666666667,True,0,,,
2023,Belgian Grand Prix,ALO,Aston Martin,9.0,5.0,0 days 00:01:53.787136363,17.873333333333335,28.24066666666667,61.92666666666667,True,0,,,
2023,Belgian Grand Prix,RUS,Mercedes,8.0,6.0,0 days 00:01:53.944340909,17.873333333333335,28.24066666666667,61.92666666666667,True,0,,,
2023,Belgian Grand Prix,NOR,McLaren,7.0,7.0,0 days 00:01:54.185659090,17.873333333333335,28.24066666666667,61.92666666666667,True,0,,,
2023,Belgian Grand Prix,OCO,Alpine,14.0,8.0,0 days 00:01:54.208386363,17.873333333333335,28.24066666666667,61.92666666666667,True,0,,,
2023,Belgian Grand Prix,STR,Aston Martin,10.0,9.0,0 days 00:01:54.313409090,17.873333333333335,28.24066666666667,61.92666666666667,True,0,,,
2023,Belgian Grand Prix,TSU,AlphaTauri,11.0,10.0,0 days 00:01:54.333431818,17.873333333333335,28.24066666666667,61.92666666666667,True,0,,,
2023,Belgian Grand Prix,GAS,Alpine,12.0,11.0,0 days 00:01:54.398500,17.873333333333335,28.24066666666667,61.92666666666667,True,0,,,
2023,Belgian Grand Prix,BOT,Alfa Romeo,13.0,12.0,0 days 00:01:54.446386363,17.873333333333335,28.24066666666667,61.92666666666667,True,0,,,
2023,Belgian Grand Prix,ZHO,Alfa Romeo,17.0,13.0,0 days 00:01:54.679340909,17.873333333333335,28.24066666666667,61.92666666666667,True,0,,,
2023,Belgian Grand Prix,ALB,Williams,15.0,14.0,0 days 00:01:54.696227272,17.873333333333335,28.24066666666667,61.92666666666667,True,0,,,
2023,Belgian Grand Prix,MAG,Haas F1 Team,16.0,15.0,0 days 00:01:54.822818181,17.873333333333335,28.24066666666667,61.92666666666667,True,0,,,
2023,Belgian Grand Prix,RIC,AlphaTauri,19.0,16.0,0 days 00:01:54.852750,17.873333333333335,28.24066666666667,61.92666666666667,True,0,,,
2023,Belgian Grand Prix,SAR,Williams,18.0,17.0,0 days 00:01:54.884681818,17.873333333333335,28.24066666666667,61.92666666666667,True,0,,,
2023,Belgian Grand Prix,HUL,Haas F1 Team,20.0,18.0,0 days 00:01:55.020454545,17.873333333333335,28.24066666666667,61.92666666666667,True,0,,,
2023,Belgian Grand Prix,SAI,Ferrari,4.0,19.0,0 days 00:01:57.123695652,17.873333333333335,28.24066666666667,61.92666666666667,True,0,,,
2023,Belgian Grand Prix,PIA,McLaren,5.0,20.0,,17.873333333333335,28.24066666666667,61.92666666666667,True,0,,,
2023,Dutch Grand Prix,VER,Red Bull Racing,1.0,1.0,0 days 00:01:24.772816901,16.791866028708135,24.94114832535885,70.77511961722487,True,0,,,
2023,Dutch Grand Prix,GAS,Alpine,12.0,3.0,0 days 00:01:24.489300,16.791866028708135,24.94114832535885,70.77511961722487,True,0,,,
2023,Dutch Grand Prix,PER,Red Bull Racing,7.0,4.0,0 days 00:01:24.497385714,16.791866028708135,24.94114832535885,70.77511961722487,True,0,,,
2023,Dutch Grand Prix,ALO,Aston Martin,5.0,2.0,0 days 00:01:25.246774647,16.791866028708135,24.94114832535885,70.77511961722487,True,0,,,
2023,Dutch Grand Prix,LEC,Ferrari,9.0,19.0,0 days 00:01:27.349878048,16.791866028708135,24.94114832535885,70.77511961722487,True,0,,,
2023,Dutch Grand Prix,STR,Aston Martin,11.0,11.0,0 days 00:01:25.591014285,16.791866028708135,24.94114832535885,70.77511961722487,True,0,,,
2023,Dutch Grand Prix,SAR,Williams,10.0,20.0,0 days 00:01:33.030571428,16.791866028708135,24.94114832535885,70.77511961722487,True,0,,,
2023,Dutch Grand Prix,MAG,Haas F1 Team,0.0,16.0,0 days 00:01:26.855718309,16.791866028708135,24.94114832535885,70.77511961722487,True,0,,,
2023,Dutch Grand Prix,TSU,AlphaTauri,17.0,15.0,0 days 00:01:25.575457142,16.791866028708135,24.94114832535885,70.77511961722487,True,0,,,
2023,Dutch Grand Prix,ALB,Williams,4.0,8.0,0 days 00:01:24.988514285,16.791866028708135,24.94114832535885,70.77511961722487,True,0,,,
2023,Dutch Grand Prix,ZHO,Alfa Romeo,15.0,18.0,0 days 00:01:24.215161290,16.791866028708135,24.94114832535885,70.77511961722487,True,0,,,
2023,Dutch Grand Prix,HUL,Haas F1 Team,14.0,12.0,0 days 00:01:25.618385714,16.791866028708135,24.94114832535885,70.77511961722487,True,0,,,
2023,Dutch Grand Prix,OCO,Alpine,16.0,10.0,0 days 00:01:25.207742857,16.791866028708135,24.94114832535885,70.77511961722487,True,0,,,
2023,Dutch Grand Prix,NOR,McLaren,2.0,7.0,0 days 00:01:24.886957142,16.791866028708135,24.94114832535885,70.77511961722487,True,0,,,
2023,Dutch Grand Prix,LAW,AlphaTauri,19.0,13.0,0 days 00:01:25.921314285,16.791866028708135,24.94114832535885,70.77511961722487,True,0,,,
2023,Dutch Grand Prix,HAM,Mercedes,13.0,6.0,0 days 00:01:24.653271428,16.791866028708135,24.94114832535885,70.77511961722487,True,0,,,
2023,Dutch Grand Prix,SAI,Ferrari,6.0,5.0,0 days 00:01:24.591542857,16.791866028708135,24.94114832535885,70.77511961722487,True,0,,,
2023,Dutch Grand Prix,RUS,Mercedes,3.0,17.0,0 days 00:01:25.503157142,16.791866028708135,24.94114832535885,70.77511961722487,True,0,,,
2023,Dutch Grand Prix,BOT,Alfa Romeo,18.0,14.0,0 days 00:01:25.774757142,16.791866028708135,24.94114832535885,70.77511961722487,True,0,,,
2023,Dutch Grand Prix,PIA,McLaren,8.0,9.0,0 days 00:01:25.140800,16.791866028708135,24.94114832535885,70.77511961722487,True,0,,,
2023,Italian Grand Prix,VER,Red Bull Racing,2.0,1.0,0 days 00:01:26.689078431,29.330128205128204,42.928205128205136,42.32051282051282,False,0,,,
2023,Italian Grand Prix,GAS,Alpine,17.0,15.0,0 days 00:01:28.296720,29.330128205128204,42.928205128205136,42.32051282051282,False,0,,,
2023,Italian Grand Prix,PER,Red Bull Racing,5.0,2.0,0 days 00:01:26.807980392,29.330128205128204,42.928205128205136,42.32051282051282,False,0,,,
2023,Italian Grand Prix,ALO,Aston Martin,10.0,9.0,0 days 00:01:27.596803921,29.330128205128204,42.928205128205136,42.32051282051282,False,0,,,
2023,Italian Grand Prix,LEC,Ferrari,3.0,4.0,0 days 00:01:26.912156862,29.330128205128204,42.928205128205136,42.32051282051282,False,0,,,
2023,Italian Grand Prix,STR,Aston Martin,20.0,16.0,0 days 00:01:28.354960,29.330128205128204,42.928205128205136,42.32051282051282,False,0,,,
2023,Italian Grand Prix,SAR,Williams,15.0,13.0,0 days 00:01:28.124980,29.330128205128204,42.928205128205136,42.32051282051282,False,0,,,
2023,Italian Grand Prix,MAG,Haas F1 Team,19.0,18.0,0 days 00:01:28.675340,29.330128205128204,42.928205128205136,42.32051282051282,False,0,,,
2023,Italian Grand Prix,TSU,AlphaTauri,11.0,20.0,,29.330128205128204,42.928205128205136,42.32051282051282,False,0,,,
2023,Italian Grand Prix,ALB,Williams,6.0,7.0,0 days 00:01:27.573509803,29.330128205128204,42.928205128205136,42.32051282051282,False,0,,,
2023,Italian Grand Prix,ZHO,Alfa Romeo,16.0,14.0,0 days 00:01:28.278120,29.330128205128204,42.928205128205136,42.32051282051282,False,0,,,
2023,Italian Grand Prix,HUL,Haas F1 Team,13.0,17.0,0 days 00:01:28.464720,29.330128205128204,42.928205128205136,42.32051282051282,False,0,,,
2023,Italian Grand Prix,OCO,Alpine,18.0,19.0,0 days 00:01:29.101974358,29.330128205128204,42.928205128205136,42.32051282051282,False,0,,,
2023,Italian Grand Prix,NOR,McLaren,9.0,8.0,0 days 00:01:27.580235294,29.330128205128204,42.928205128205136,42.32051282051282,False,0,,,
2023,Italian Grand Prix,LAW,AlphaTauri,12.0,11.0,0 days 00:01:28.098580,29.330128205128204,42.928205128205136,42.32051282051282,False,0,,,
2023,Italian Grand Prix,HAM,Mercedes,8.0,6.0,0 days 00:01:27.427882352,29.330128205128204,42.928205128205136,42.32051282051282,False,0,,,
2023,Italian Grand Prix,SAI,Ferrari,1.0,3.0,0 days 00:01:26.908549019,29.330128205128204,42.928205128205136,42.32051282051282,False,0,,,
2023,Italian Grand Prix,RUS,Mercedes,4.0,5.0,0 days 00:01:27.042568627,29.330128205128204,42.928205128205136,42.32051282051282,False,0,,,
2023,Italian Grand Prix,BOT,Alfa Romeo,14.0,10.0,0 days 00:01:27.962500,29.330128205128204,42.928205128205136,42.32051282051282,False,0,,,
2023,Italian Grand Prix,PIA,McLaren,7.0,12.0,0 days 00:01:28.061160,29.330128205128204,42.928205128205136,42.32051282051282,False,0,,,
2023,Singapore Grand Prix,VER,Red Bull Racing,11.0,5.0,0 days 00:01:42.406180327,29.844318181818185,36.42215909090909,72.0284090909091,False,0,,,
2023,Singapore Grand Prix,GAS,Alpine,12.0,6.0,0 days 00:01:42.723967213,29.844318181818185,36.42215909090909,72.0284090909091,False,0,,,
2023,Singapore Grand Prix,PER,Red Bull Racing,13.0,8.0,0 days 00:01:43.103459016,29.844318181818185,36.42215909090909,72.0284090909091,False,0,,,
